phrase_id,label,phrase,tokstem,class
112719,0.45833,a slight  weightless fairy tale  whose most unpleasant details seem to melt away in the face of the character s blankfaced optimism,  slight weightless fairi tale whose unpleas detail seem melt away face charact blankfac optim,2
103576,0.61111,A film neither bitter nor sweet  neither romantic nor comedic  neither warm nor fuzzy ,  film neither bitter sweet neither romant comed neither warm fuzzi,3
137576,0.55556,to familiar material,  familiar materi,2
19260,0.73611,Star,  star,3
97283,0.52778,they might actually want to watch ,  might actual want watch,2
125023,0.22221999999999997,it is more likely to induce sleep than fright ,  like induc sleep fright,1
31467,0.5,family performing,  famili perform,2
157199,0.5,deep fryers and hamburgers,  deep fryer hamburg,2
181682,0.63889,A film really has to be exceptional to justify a three hour running time  and,  film realli except justifi three hour run time,3
168191,0.43056000000000005,one big laugh  three or four mild giggles  and a whole lot of not much else ,  one big laugh three four mild giggl whole lot much els,2
55150,0.45833,now computerized Yoda,  computer yoda,2
203782,0.45833,it s not completely wreaked,  complet wreak,2
117999,0.51389,delicate ways,  delic way,2
146762,0.29167,It will come as no surprise that the movie is nt scary ,  come surpris movi nt scari,1
166983,0.16667,not smart,  smart,0
73531,0.8333299999999999,also utilized the scintillating force of its actors to draw out the menace of its sparse dialogue,  also util scintil forc actor draw menac spars dialogu,4
75039,0.72222,attractive men,  attract men,3
142746,0.5, Night Shyamalan movie,  night shyamalan movi,2
104954,0.5,CELL PHONE,  cell phone,2
9584,0.48611000000000004,painfully aware,  pain awar,2
172522,0.66667,takes way too many years,  take way mani year,3
121958,0.48611000000000004,have him switch bodies with a funny person,  switch bodi funni person,2
39024,0.44443999999999995,though  is the one established by Warner Bros  giant Chuck Jones  who died a matter of weeks before the movie s release ,  though one establish warner bro giant chuck jone die matter week movi releas,2
101172,0.875,you still have to see this ,  still see,4
75104,0.19444,awfully,  aw,0
49979,0.66667,ca nt stop loving anime,  ca nt stop love anim,3
138224,0.5,tov,  tov,2
93761,0.81944,succeeds primarily with her typical blend of unsettling atmospherics,  succe primarili typic blend unsettl atmospher,4
189634,0.51389,When the casting call for this movie went out,  cast call movi went,2
76153,0.58333,by an unprecedented tragedy,  unpreced tragedi,2
221875,0.51389,s Warner Bros,  warner bro,2
153269,0.61111,an American movie might demand,  american movi might demand,3
153661,0.5,any attempt,  attempt,2
220225,0.5,you re a Jet,  jet,2
52257,0.875,great monster movie,  great monster movi,4
44541,0.5,Andrew Niccol,  andrew niccol,2
129605,0.5,one too,  one,2
48464,0.375,a verbal duel,  verbal duel,1
91874,0.56944,sailor,  sailor,2
83860,0.56944,is a risky venture that never quite goes where you expect and often surprises you with unexpected comedy,  riski ventur never quit goe expect often surpris unexpect comedi,2
84324,0.81944,is ingenious fun  See it ,  ingeni fun see,4
145238,0.20833000000000002,Expect to be reminded of other  better films  especially Seven  which director William Malone slavishly copies ,  expect remind better film especi seven director william malon slavishli copi,1
31974,0.58333,further curiosity,  curios,2
110152,0.375,The sequel plays out like a flimsy excuse to give Blade fans another look at Wesley Snipes  iconic hero doing battle with dozens of bad guys  at once ,  sequel play like flimsi excus give blade fan anoth look wesley snipe icon hero battl dozen bad guy,1
236584,0.56944,that whatever you thought of the first production  pro or con  you ll likely think of this one,  whatev thought first product pro con like think one,2
130267,0.61111,plant smilebutton faces,  plant smilebutton face,3
164872,0.5,like Oscar Wilde,  like oscar wild,2
222908,0.56944,Charles A Addessi,  charl addessi,2
223560,0.48611000000000004,HG Wells   The Time,  HG well time,2
136239,0.56944,the sequel has all the outward elements of the original,  sequel outward element origin,2
106114,0.56944,H  G  Wells,  H G well,2
80247,0.40278,for being so hotblooded,  hotblood,2
145599,0.30556,God help the poor woman if Attal is this insecure in real life,  god help poor woman attal insecur real life,1
56135,0.80556,powerful drama,  power drama,4
93053,0.72222,solid scifi thriller,  solid scifi thriller,3
180330,0.54167,  Ballistic  Ecks vs  Sever  seems as safe as a children s film  Well  in some of those ,  ballist eck vs sever seem safe children film well,2
40942,0.875,Hilarious ,  hilari,4
187287,0.5,Shrek ,  shrek,2
176992,0.44443999999999995,turns out to be a pretty fair description of how you feel while you re watching this ultramanipulative thriller,  turn pretti fair descript feel watch ultramanipul thriller,2
114794,0.5,as Roman Polanski s The Pianist,  roman polanski pianist,2
39500,0.8333299999999999,turns out to be a cut above the norm  thanks to some clever writing and sprightly acting ,  turn cut norm thank clever write sprightli act,4
235610,0.18056,sequelitis something fierce,  sequel someth fierc,0
162097,0.45833,inthering matchup,  inther matchup,2
123968,0.80556,is compelling enough,  compel enough,4
75809,0.5,border collie,  border colli,2
148765,0.5,Sorimachi,  sorimachi,2
31765,0.5,for his subjects,  subject,2
37660,0.58333,telling stills,  tell still,2
107676,0.5,McCracken,  mccracken,2
166175,0.61111,more fascinating acts,  fascin act,3
233987,0.61111,movie or an actionpacked submarine spectacular,  movi actionpack submarin spectacular,3
144425,0.5,Chelsea Walls is a tripleespresso endurance challenge ,  chelsea wall tripleespresso endur challeng,2
155669,0.36111,buying into sham truths and routine  indie  filmmaking  Freundlich has made just another safe movie,  buy sham truth routin indi filmmak freundlich made anoth safe movi,1
31692,0.48611000000000004,flaky and resonant,  flaki reson,2
162631,0.77778,is a man with enough charisma and audacity to carry a dozen films,  man enough charisma audac carri dozen film,3
35313,0.43056000000000005,of kneejerk reactions and quick solutions,  kneejerk reaction quick solut,2
196316,0.38889,could nt help but,  could nt help,1
47199,0.65278,The performances are amiable and committed ,  perform amiabl commit,3
174909,0.5,the tinsel industry,  tinsel industri,2
143326,0.38889,A sequence of ridiculous shoot  em  up scenes ,  sequenc ridicul shoot em scene,1
93685,0.5,stylish but,  stylish,2
177510,0.20833000000000002,virtually no interesting elements for an audience to focus on,  virtual interest element audienc focu,1
119834,0.41667,feature by AnneSophie Birot ,  featur annesophi birot,2
105399,0.54167,Despite these annoyances  the capable Clayburgh and Tambor really do a great job of anchoring the characters in the emotional realities of middle age ,  despit annoy capabl clayburgh tambor realli great job anchor charact emot realiti middl age,2
204888,0.41667,let alone funny,  let alon funni,2
216195,0.66667,these two thcentury footnotes,  two thcenturi footnot,3
110102,0.625,The problem with ANTWONE FISHER,  problem antwon fisher,3
167654,0.22221999999999997,of pretentious  meaningless prattle,  pretenti meaningless prattl,1
222839,0.8472200000000001,But while the highly predictable narrative falls short  Treasure Planet is truly gorgeous to behold ,  highli predict narr fall short treasur planet truli gorgeou behold,4
181803,0.16667,A loud  ugly  irritating movie without any of its satirical,  loud ugli irrit movi without satir,0
59401,0.55556,to the scifi genre,  scifi genr,2
85236,0.66667,its emotional power and moments of revelation,  emot power moment revel,3
27526,0.8333299999999999,a fine documentary,  fine documentari,4
84215,0.73611,is found in its ability to spoof both black and white stereotypes equally,  found abil spoof black white stereotyp equal,3
10433,0.48611000000000004,shown on the projection television screen of a sports bar,  shown project televis screen sport bar,2
227538,0.86111, Mostly Martha  is a bright  light modern day family parable that wears its heart on its sleeve for all to see ,  mostli martha bright light modern day famili parabl wear heart sleev see,4
200352,0.36111,had the misfortune to watch in quite some time,  misfortun watch quit time,1
144834,0.44443999999999995,Dickensian,  dickensian,2
208466,0.30556,on offal like this,  offal like,1
40103,0.94444,will  hopefully  be remembered as one of the most important stories to be told in Australia s film history,  hope rememb one import stori told australia film histori,4
145540,0.13889,Generic slashermovie nonsense,  gener slashermovi nonsens,0
136651,0.5,their attitudes,  attitud,2
32083,0.51389,gives you emotional whiplash,  give emot whiplash,2
149517,0.375,The latest Adam Sandler assault and possibly the worst film,  latest adam sandler assault possibl worst film,1
141919,0.25, revered TV show  about pretty much nothing,  rever TV show pretti much noth,1
183859,0.25,Fans of Plympton s shorts may marginally enjoy the film  but it is doubtful this listless feature will win him any new viewers ,  fan plympton short may margin enjoy film doubt listless featur win new viewer,1
32303,0.79167,has enough interesting characters to fill several movies,  enough interest charact fill sever movi,3
69853,0.66667,The quirky and recessive charms,  quirki recess charm,3
38846,0.69444,thematically instructive,  themat instruct,3
2533,0.80556,the audience laughs out loud,  audienc laugh loud,4
203467,0.43056000000000005,is static,  static,2
14191,0.5,JeanClaud,  jeanclaud,2
110730,0.44443999999999995,Total Recall and Blade Runner ,  total recal blade runner,2
203144,0.54167,is nt a disaster ,  nt disast,2
83005,0.44443999999999995,in movies that explore the seamy underbelly of the criminal world,  movi explor seami underbelli crimin world,2
21029,0.5,is in music video ,  music video,2
42184,0.625,is mesmerizing ,  mesmer,3
235704,0.29167,should never  ever  leave a large dog alone with a toddler,  never ever leav larg dog alon toddler,1
230099,0.66667,deal with the subject of love headon,  deal subject love headon,3
124071,0.125,is funny  not  ha ha  funny   dead circus performer  funny  And for all the wrong reasons besides,  funni ha ha funni dead circu perform funni wrong reason besid,0
199769,0.44443999999999995,generated by the shadowy lighting,  gener shadowi light,2
27374,0.44443999999999995,a big middlefingered  shut up  to those who talk up what is nothing more than two guys beating the hell outta one another,  big middlefing shut talk noth two guy beat hell outta one anoth,2
188775,0.88889,The world needs more filmmakers with passionate enthusiasms like Martin Scorsese ,  world need filmmak passion enthusiasm like martin scorses,4
180011,0.5,s surely,  sure,2
211466,0.38889,shot two years ago,  shot two year ago,1
12044,0.5,the world,  world,2
39846,0.73611,warm glow,  warm glow,3
200477,0.73611,has a great hook  some clever bits and welldrawn  if standard issue  characters ,  great hook clever bit welldrawn standard issu charact,3
142739,0.52778, I  Jane,  jane,2
63272,0.55556,A portrait of hell so shattering it,  portrait hell shatter,2
66671,0.88889,It s technically sumptuous but also almost wildly alive ,  technic sumptuou also almost wildli aliv,4
